user_id,signup_date,plan,country,session_count_30d,session_count_7d,avg_session_duration_min,feature_breadth,days_since_last_use,engagement_score,churned
usr_0c983785cece,2024-10-02,free,FR,19,13,4.0,5,17,74,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_80b6b0f8720a,2026-04-27,free,UK,0,5,6.7,4,26,50,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_481c623ba6c1,2024-03-11,free,DE,26,13,3.8,3,4,47,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_c55cf4a4ebc2,2025-06-08,free,UK,11,9,2.1,3,6,49,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_a20561b5784b,2024-05-22,free,DE,48,4,11.0,3,17,94,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_1f776453cdba,2024-12-29,free,US,12,14,1.7,4,1,12,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_036c014dfa57,2025-11-29,enterprise,CA,11,6,12.1,0,2,70,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_e4e05ce1cad4,2026-01-22,pro,UK,25,6,10.1,3,3,16,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_882b44748699,2025-06-05,pro,FR,43,4,12.4,1,2,78,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_ab6f3f1e552b,2024-12-06,free,US,36,8,18.9,1,12,49,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_8adbd26ec4cc,2026-03-06,free,FR,17,2,13.0,0,10,13,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_9d49aa72dd2d,2025-11-22,free,FR,14,14,1.3,2,25,88,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_149abbe47cb3,2026-02-16,free,UK,43,11,15.4,4,25,68,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_fca1f54961ca,2026-02-05,pro,FR,3,12,2.8,0,26,36,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_df304e14ba49,2024-10-29,free,US,44,2,18.4,4,6,40,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_9d85cc9b3049,2024-10-27,free,UK,48,3,1.3,0,26,84,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_e12e3fae3dd2,2024-05-31,pro,DE,42,9,19.5,5,26,21,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_271dc4c77c0a,2025-05-25,enterprise,CA,17,14,6.1,0,29,10,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_9286990e991c,2024-03-13,free,FR,31,11,16.7,1,26,88,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_9e61a8567d89,2024-09-30,free,CA,37,8,8.9,5,7,74,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_7312fb10dae9,2024-06-12,free,UK,23,13,6.3,5,22,91,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_db93086a4e52,2025-12-03,free,UK,16,10,3.9,2,8,48,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_14b95ec19fe9,2024-09-24,free,DE,16,12,11.6,2,15,73,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_bf974df1835d,2025-12-12,free,US,11,1,4.6,2,7,43,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_5cf5677b68b1,2025-12-16,pro,US,43,1,11.3,0,28,41,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_a20e652620f6,2025-10-01,free,FR,3,0,9.6,1,17,41,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_6f1d4bf80d85,2025-07-08,pro,FR,14,9,15.6,2,6,15,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_4deda812e933,2024-03-27,free,US,21,1,8.6,2,5,81,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_79272fecfcb3,2025-12-02,free,DE,5,10,3.2,4,13,89,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_2d11dce1b30c,2025-12-01,free,CA,20,14,13.9,3,10,13,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_3b280dc34532,2024-09-03,pro,US,45,0,17.0,3,0,84,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_15634f89cc18,2026-01-07,enterprise,UK,0,7,6.4,1,12,72,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_0d03f7b98e12,2026-03-13,free,UK,48,2,13.3,5,20,68,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_ac35254280e1,2024-03-31,free,UK,20,12,7.2,1,9,73,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_e91fe4a94c68,2024-01-10,free,UK,40,10,12.6,5,21,88,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_96b67c4f05eb,2025-06-20,free,CA,28,3,16.2,2,11,66,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_7e58b977c512,2024-02-13,free,CA,3,7,1.1,1,14,38,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_0bbc0d032c32,2025-09-18,pro,DE,27,1,16.1,0,16,48,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_6b23ff1eaa45,2025-12-08,free,FR,8,14,13.2,2,16,34,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_a802eb811f08,2024-09-27,free,UK,31,10,13.0,0,8,49,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_c2329821ffe5,2025-12-30,free,CA,28,11,18.5,0,13,16,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_cea99565d833,2024-05-11,pro,FR,26,13,3.0,1,12,65,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_1b8fc44d2c5e,2024-11-14,free,DE,47,2,11.2,4,8,19,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_708ab36e7e42,2024-04-06,pro,US,16,11,13.9,3,17,29,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_c1b33d29f072,2024-05-16,pro,DE,34,10,8.6,3,14,45,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_aa5e44b65830,2024-02-21,pro,UK,6,3,6.9,4,28,93,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_d3c3249a7de3,2024-06-27,free,CA,36,6,12.4,4,18,64,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_096ee6c02392,2025-06-07,pro,UK,42,5,16.9,4,28,77,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_81c1ca3634fb,2024-12-19,free,US,32,8,9.8,3,18,71,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_74090b302f77,2025-05-28,free,US,32,13,18.4,1,7,38,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_9f56c1c57022,2024-09-29,pro,CA,14,3,6.8,4,4,74,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_ae5c11cc0bcc,2025-02-13,free,US,41,2,9.4,3,2,16,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_a1d8c25ad1f5,2025-05-24,free,FR,31,10,3.6,0,23,59,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_6111e6e6f668,2024-07-14,pro,US,38,9,9.7,0,4,50,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_658f86eebe81,2025-07-13,free,UK,8,13,18.9,4,11,27,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_7998a14efc5d,2024-05-25,free,DE,12,10,9.1,3,15,73,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_dabb955259db,2026-04-18,free,FR,18,9,4.9,2,15,94,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_61e922599fbb,2026-03-25,free,FR,38,0,13.6,4,5,33,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_6352f7c9772f,2025-07-25,free,US,0,14,9.1,4,0,42,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_1fbc862fcf3d,2024-06-22,free,US,9,7,18.7,0,9,72,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_51874c2a2cb9,2026-04-22,enterprise,DE,8,6,16.9,0,7,44,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_ceda4fbe200d,2025-03-26,free,UK,40,2,17.1,5,4,39,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_d0ae7655ec73,2024-11-10,pro,UK,24,1,16.4,1,13,77,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_f04036033989,2024-12-12,enterprise,FR,15,6,3.0,3,0,55,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_e00217b78c1f,2026-04-09,free,DE,29,7,11.1,5,9,77,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_3fe474f606b2,2024-03-08,pro,CA,17,6,12.7,0,6,21,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_17f480d29062,2024-08-24,pro,CA,37,13,15.9,4,24,64,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_62f2c45bb503,2024-05-21,free,US,25,6,11.8,5,6,11,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_1a94fb96d705,2025-12-29,free,US,49,3,2.0,0,13,70,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_21f20039781c,2024-08-05,enterprise,US,48,12,19.2,4,5,85,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_8bdbe15f3963,2025-12-16,pro,DE,23,9,15.5,0,17,46,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_55307eed47f5,2024-08-04,free,UK,44,10,1.5,2,21,27,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_aebc6cd16a73,2025-03-20,pro,US,28,5,10.6,2,20,58,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_0dddf5f10c3f,2026-02-27,free,CA,14,13,6.9,1,6,91,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_444f0f2677a9,2025-12-31,free,FR,15,13,19.9,3,28,58,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_a6405b87ebf5,2025-02-23,free,CA,29,13,19.3,4,17,34,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_95e24853bef7,2025-11-18,free,UK,25,3,19.3,3,8,80,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_7c12026a9f7c,2026-01-20,pro,US,47,9,2.8,2,18,86,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_c117ec4c5a45,2025-03-03,free,FR,7,12,18.2,4,15,12,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_a0dbd671af31,2024-04-01,free,US,2,0,13.9,2,23,41,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_553ec4cd1dfd,2025-04-28,free,DE,30,7,10.1,4,7,15,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_8f6c45fc8f3c,2024-05-26,free,FR,39,10,3.6,4,24,51,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_95c318d801ec,2025-10-28,free,DE,41,9,9.0,4,0,86,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_d0f90378b949,2025-05-21,free,UK,9,8,16.6,1,6,88,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_f8ebf4e66f46,2025-02-20,pro,FR,18,6,7.1,0,5,31,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_26e31700ad5c,2026-03-04,free,DE,30,13,15.2,2,11,69,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_662352fcd05b,2024-02-29,free,FR,12,14,8.0,5,14,58,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_3c2cb7ffbd37,2024-12-25,free,US,0,4,3.2,1,24,42,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_7110051d185b,2026-04-18,pro,CA,19,1,15.2,1,6,55,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_64d9200b2c10,2025-02-14,pro,CA,33,7,4.7,0,2,81,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_278d26bfb912,2024-01-19,pro,US,29,9,18.1,4,0,16,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_7ae4e88a2d6b,2026-04-28,free,FR,7,7,7.8,0,4,35,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_0d1c6f2a7d5c,2024-03-02,free,CA,35,11,3.6,4,2,51,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_11c61f3f794d,2024-04-13,free,US,28,9,9.1,0,12,64,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_e50992bc5bfe,2024-09-23,free,FR,30,4,11.8,1,17,14,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_e8ed457fe4a1,2025-07-19,free,CA,42,9,18.7,1,12,41,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_c2921b81a2db,2024-03-07,free,US,29,13,15.0,2,1,92,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_1171f2db1620,2024-12-27,free,UK,39,1,5.7,0,6,79,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_8bfb20dac95f,2025-03-03,free,US,4,5,12.0,5,29,74,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_e2e18b3fe5e6,2025-09-09,free,US,35,5,17.0,3,8,57,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_dfe371104546,2026-01-04,pro,FR,30,6,11.1,3,8,66,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_578547e8eab5,2026-04-06,free,US,0,3,1.3,4,10,14,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_c159c0400f39,2026-04-07,free,FR,45,10,2.8,4,26,30,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_4aba899524a3,2024-06-19,free,FR,22,4,1.2,5,28,56,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_87dc96abcea8,2026-03-10,pro,US,43,14,12.6,1,3,12,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_a58c63c9e60e,2024-02-28,pro,US,36,5,19.7,3,18,50,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_7b03fa5cf752,2025-05-02,enterprise,US,16,12,18.3,5,26,72,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_3f1c90c98959,2025-05-05,pro,DE,46,9,4.1,0,4,52,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_dbdcda960682,2025-09-04,free,UK,48,5,11.4,1,3,38,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_6f122990e177,2024-05-19,free,FR,33,11,13.8,3,0,38,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_eab105de3fce,2026-03-17,pro,CA,14,3,18.5,4,22,53,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_1f0351455ac0,2024-09-23,free,US,16,6,7.0,1,27,62,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_3c9e0a60f954,2024-12-03,pro,US,40,10,4.9,3,28,37,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_68945f16d48d,2024-04-30,free,CA,24,7,10.4,2,10,14,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_a17034b558b0,2024-04-10,free,DE,1,7,2.5,0,5,44,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_db44f83a41d5,2025-09-24,free,DE,23,5,14.0,0,19,19,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_4839dfad20ae,2024-09-17,pro,UK,31,14,9.0,3,9,29,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_02c3e1e8c3ba,2025-10-13,free,US,42,4,4.7,0,29,27,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_67bdf8c3f663,2024-07-09,free,CA,12,3,11.4,1,22,81,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_fa097c0d3dc6,2024-07-22,free,DE,15,11,14.5,5,27,57,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_55374818621c,2025-08-12,free,US,31,8,7.0,4,11,20,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_93146e2b6e75,2024-05-16,free,FR,1,4,17.3,1,25,59,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_f7674308f69a,2024-12-30,pro,UK,48,1,14.7,2,18,19,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_717868485998,2024-06-10,pro,US,43,2,16.3,5,23,13,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_5cc2f8589fd8,2026-03-14,pro,UK,34,8,13.2,3,11,90,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_307dc686522b,2024-11-22,free,UK,23,7,9.7,3,6,12,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_9914f9cef1b2,2026-02-12,free,US,12,10,15.6,1,16,87,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_eaf56315b125,2024-07-11,free,UK,28,3,15.8,0,10,60,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_71fa48d37445,2025-04-17,free,DE,47,7,12.1,2,12,63,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_ca8bef387986,2025-12-11,free,CA,19,13,3.6,2,9,59,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_930ba24494d6,2024-06-11,free,US,49,8,13.8,0,26,66,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_90490fcfa3aa,2025-04-17,enterprise,UK,19,3,16.5,1,13,58,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_55aa77f5e920,2024-04-07,free,US,40,6,2.8,0,1,51,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_0dc422fcbfa8,2025-06-04,free,DE,24,1,4.7,4,6,84,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_a8f1a8dadd6d,2024-04-28,free,CA,1,4,14.1,1,2,62,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_17b795825a45,2024-03-14,pro,DE,14,4,11.8,4,21,32,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_92d240089724,2024-05-04,free,CA,15,14,8.2,0,21,70,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_9b720fb79c59,2025-09-11,free,UK,20,12,4.4,5,16,77,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_620b2bec2c72,2024-09-24,free,CA,2,1,18.8,2,2,29,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_e07cb701d49f,2024-05-03,pro,FR,28,4,4.2,1,5,32,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_bd080be0108d,2026-01-31,free,US,29,10,5.8,4,4,59,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_d964699c08ce,2024-07-17,free,UK,49,3,12.9,1,23,58,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_a64334300df0,2024-09-27,free,DE,19,0,3.8,0,16,19,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_3b892037e37b,2025-02-18,free,US,35,0,5.0,2,16,32,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_a55a932696d2,2025-03-30,pro,UK,49,2,11.2,3,21,62,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_7daed97d8316,2024-08-21,free,CA,15,5,9.9,1,7,64,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_5921dac3ae2f,2025-11-24,free,US,20,13,15.7,0,0,90,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_8fad1a301984,2024-05-12,free,US,48,11,15.8,3,9,63,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_1f56e859fc0a,2025-05-24,free,UK,25,4,18.9,1,14,87,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_fd3e030fcf67,2025-09-02,free,US,21,6,11.8,3,9,69,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_9abe9678e12d,2024-02-08,free,CA,42,3,6.8,3,4,63,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_0cd694f02444,2024-02-20,free,US,14,1,18.7,2,20,15,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_bfc0a2665654,2025-12-18,free,CA,16,12,19.9,2,1,29,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_3214be17409c,2024-02-21,free,FR,33,14,8.1,5,23,80,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_60608b0a864c,2024-09-19,free,UK,40,1,19.8,3,2,43,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_824ce00a4d7a,2026-01-02,free,DE,24,2,3.8,1,23,86,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_a7afa0ca1896,2025-01-04,free,UK,29,12,14.5,5,7,50,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_e4f6b6a9dcfd,2025-11-28,free,DE,32,12,12.4,1,23,15,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_9cb5ffdce55f,2025-12-20,free,UK,34,11,19.0,4,17,36,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_dcaf6b036cd5,2025-05-11,free,DE,45,0,7.7,5,29,67,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_171a68ed1db4,2025-04-09,free,CA,40,13,19.4,1,13,90,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_de79d76f64a3,2025-12-10,free,UK,39,5,11.4,1,15,40,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_5dea3e616ca2,2024-07-27,free,UK,2,2,16.1,3,29,48,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_4fd9631c9132,2025-06-13,free,UK,49,12,19.8,5,13,52,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_647a7bcd6c8d,2024-08-27,pro,FR,28,8,11.4,4,16,40,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_891439569ead,2024-10-07,pro,US,10,1,17.9,4,9,62,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_005889cdbe9b,2024-03-17,free,FR,13,11,2.7,5,22,60,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_3cff1446dd8a,2024-06-25,free,UK,34,3,10.6,3,14,82,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_616ab64c16dd,2025-08-03,free,US,35,10,15.2,5,3,37,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_693060b7b23c,2026-02-26,free,US,5,5,16.9,3,4,87,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_369ff1d05ff0,2024-08-21,free,FR,30,7,13.7,4,27,42,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_cf15273c9914,2025-10-24,free,US,9,14,17.7,0,24,17,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_64d57ef8fafb,2025-03-03,pro,DE,18,12,5.2,2,6,93,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_7a9f6b521ce1,2026-02-08,free,DE,15,0,5.7,3,18,46,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_0a07235c8143,2025-11-28,free,DE,4,11,13.2,4,6,18,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_04eb6245fbf9,2024-01-18,free,UK,33,3,7.0,1,19,90,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_bbf851f17f67,2025-08-15,free,DE,5,4,4.5,5,13,50,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_fcb6e4ee4e17,2024-05-26,enterprise,UK,24,5,12.3,0,29,52,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_7be3b818c067,2026-02-05,free,FR,22,2,3.1,3,1,73,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_73c42e94a967,2025-02-14,pro,UK,34,2,11.3,3,29,40,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_5288ef4854d4,2025-10-13,free,DE,26,1,3.1,0,11,68,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_16fa724e90ed,2024-12-15,pro,FR,16,5,15.2,2,12,90,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_4fd81a518e26,2025-08-05,pro,DE,15,8,4.0,2,9,64,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_d0e71d7ff251,2026-04-12,free,DE,15,14,5.7,1,26,84,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_d84f0e54420e,2024-07-18,free,FR,25,11,7.5,4,14,55,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_413d28c45fab,2024-08-25,free,FR,21,5,3.3,3,4,70,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_e05033790415,2026-03-04,free,US,20,14,8.2,3,1,89,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_7bcf3af80456,2024-07-15,free,DE,34,0,5.4,5,28,92,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_53636174f1cb,2024-10-24,free,FR,22,11,4.7,4,2,49,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_4a74efd3616a,2024-06-19,free,DE,33,8,10.0,5,23,29,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_de6f6a5da1b5,2025-01-04,free,UK,21,12,17.3,2,9,39,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_ea70c38005a9,2024-10-03,pro,CA,38,9,18.1,2,19,81,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_fbed29ec9870,2024-07-31,free,DE,0,5,14.1,3,21,85,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_2f50afc96f0c,2024-04-24,free,US,26,1,5.1,5,18,30,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_a9520535f822,2025-02-15,pro,FR,19,2,17.1,1,13,55,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_c1785530ce3f,2024-11-11,free,FR,42,3,19.0,4,10,94,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_a9660c128ef7,2025-08-15,free,CA,26,8,15.3,5,1,20,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_5a652c88d73b,2025-10-01,free,DE,33,11,2.3,1,20,35,1,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_6b89f1686c33,2024-06-03,free,FR,16,8,13.5,0,4,17,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_8b5a2c50469d,2025-01-02,pro,CA,0,8,12.1,5,13,13,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_ac188f4d1b9b,2026-04-15,pro,FR,30,9,4.1,1,14,40,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_01bb51252bbb,2024-09-20,free,UK,29,1,1.1,0,12,19,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_e9d2e24ab42c,2025-06-26,free,CA,2,9,2.4,1,1,70,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_c74742592017,2025-10-11,pro,FR,35,8,13.9,0,12,73,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_70886ee06db9,2024-10-07,free,CA,33,5,4.8,2,20,45,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_3b76ad7d6590,2025-01-07,free,CA,9,4,2.8,2,21,88,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
usr_6fc08958a0fe,2024-06-01,enterprise,UK,38,7,4.7,0,11,50,0,f5d16425-fa84-4f59-a8d1-44390c7bc161
