user_id,session_count_7d,feature_breadth,avg_session_duration_min,days_since_last_use,engagement_score,churned,plan,segment
usr_235ed31f,1,2,14.32,14,25.52,1,free,at_risk
usr_dc0879fa,1,1,6.54,14,24.27,1,free,at_risk
usr_fe3c341a,1,1,7.36,11,33.06,0,free,at_risk
usr_7260bcf0,0,2,13.97,13,21.77,0,free,at_risk
usr_cd530c51,0,2,12.25,7,32.49,1,free,at_risk
usr_5d9845ee,1,2,12.34,7,32.61,1,free,at_risk
usr_4552ed1f,2,2,8.21,10,28.83,1,free,at_risk
usr_7c91e0bb,2,2,14.37,12,29.35,0,free,at_risk
usr_5ed4caa8,0,2,10.07,14,23.59,1,free,at_risk
usr_2dc24824,1,1,14.69,7,30.62,1,free,at_risk
usr_421d5283,0,2,14.2,12,30.31,0,free,at_risk
usr_025b6d72,1,1,11.97,9,15.31,0,free,at_risk
usr_79d7dbed,1,1,6.28,12,32.47,1,free,at_risk
usr_85ef93da,0,2,10.35,8,21.23,1,free,at_risk
usr_e046f9fd,2,1,5.64,11,15.28,0,free,at_risk
usr_2f4d8644,0,2,13.46,10,34.3,0,free,at_risk
usr_ec28f9ef,2,2,9.46,12,34.27,1,free,at_risk
usr_7e036ea5,1,2,13.77,7,33.61,1,free,at_risk
usr_94b8efc9,1,2,12.0,14,31.74,0,free,at_risk
usr_d24138b8,2,1,9.54,7,27.32,0,free,at_risk
usr_b83610b0,1,2,11.22,9,31.5,0,free,at_risk
usr_0101e626,2,2,7.91,10,18.14,1,free,at_risk
usr_89bef2f8,1,2,7.78,13,16.05,1,free,at_risk
usr_86442f1b,1,2,14.06,13,17.61,1,free,at_risk
usr_6f2f9aa9,2,1,9.74,12,34.84,0,free,at_risk
usr_987dbfae,2,2,14.02,10,32.42,0,free,at_risk
usr_8263761b,1,1,13.51,11,17.2,1,free,at_risk
usr_aab3b6d6,0,1,12.92,7,24.09,0,free,at_risk
usr_f8530633,1,2,6.08,8,21.23,1,free,at_risk
usr_58ebe5b8,2,1,8.38,9,30.32,0,free,at_risk
usr_6ef0ed9d,2,1,14.64,12,32.48,0,free,at_risk
usr_bbf5b96c,1,1,5.06,9,31.6,0,free,at_risk
usr_0044df5a,0,2,9.05,9,21.69,0,free,at_risk
usr_249f36c7,0,2,11.31,12,16.36,1,free,at_risk
usr_913a0e08,1,1,13.37,14,24.39,0,free,at_risk
usr_f4d970c8,0,2,5.41,11,18.67,1,free,at_risk
usr_bbbf743a,1,1,13.75,11,20.72,0,free,at_risk
usr_244ebc41,2,1,10.59,11,24.85,0,free,at_risk
usr_50009482,2,2,6.21,12,18.79,1,free,at_risk
usr_4f22ae14,0,1,9.06,13,28.99,1,free,at_risk
usr_7c5772fb,1,1,9.13,8,17.44,1,free,at_risk
usr_7fd072c6,2,2,11.19,14,18.49,1,free,at_risk
usr_ab840bf8,1,2,12.28,13,18.83,0,free,at_risk
usr_686f3ba7,0,2,5.3,9,17.58,0,free,at_risk
usr_3711dacf,1,2,8.76,14,22.61,0,free,at_risk
usr_9723062d,2,1,5.6,14,31.94,0,free,at_risk
usr_993e14b6,0,2,13.12,9,33.28,0,free,at_risk
usr_4b365cf0,0,2,8.96,12,20.95,0,free,at_risk
usr_c330d48b,1,2,7.45,8,31.47,0,free,at_risk
usr_bce02005,0,2,6.45,12,30.16,0,free,at_risk
usr_61940608,0,1,13.51,7,24.55,1,free,at_risk
usr_f895e822,2,1,11.72,11,20.51,0,free,at_risk
usr_762af6e4,1,1,11.25,13,19.25,1,free,at_risk
usr_dda51b52,1,1,11.38,10,24.59,0,free,at_risk
usr_39175177,2,2,13.84,14,15.53,1,free,at_risk
usr_74225ec0,1,2,7.8,7,22.22,1,free,at_risk
usr_f9869f92,2,2,12.05,14,26.59,0,free,at_risk
usr_6dc72494,2,1,13.56,14,30.89,0,free,at_risk
usr_03f7c61a,2,2,11.67,11,22.2,1,free,at_risk
usr_4c52df88,0,2,9.97,12,23.07,1,free,at_risk
usr_c3baaf22,0,1,14.25,8,23.71,1,free,at_risk
usr_954fa891,2,2,12.01,11,32.03,1,free,at_risk
usr_edfa47a4,2,1,7.83,7,18.73,0,free,at_risk
usr_2e53b276,2,2,10.22,9,22.29,1,free,at_risk
usr_2b006cf2,2,2,7.4,13,15.65,0,free,at_risk
usr_82556779,0,2,11.45,14,15.52,1,free,at_risk
usr_2627a455,2,1,8.13,14,16.13,1,free,at_risk
usr_85d1ac9d,1,2,6.71,9,21.49,1,free,at_risk
usr_ecb3946a,1,1,12.53,13,26.96,0,free,at_risk
usr_64ae7e0b,1,1,12.68,7,29.59,0,free,at_risk
usr_878a7b3c,2,1,5.37,13,28.74,0,free,at_risk
usr_2d66e31e,2,2,13.0,12,28.25,0,free,at_risk
usr_7f093c5d,0,1,9.24,8,32.59,0,free,at_risk
usr_065c0cab,2,1,6.55,11,33.83,1,free,at_risk
usr_a5d0001f,0,1,9.73,9,30.95,0,free,at_risk
usr_8b99dc54,0,2,6.1,9,18.48,0,free,at_risk
usr_9b90809e,1,2,13.3,10,34.76,1,free,at_risk
usr_4de73103,0,1,5.94,14,18.54,1,free,at_risk
usr_24a1b290,1,2,14.18,8,26.85,0,free,at_risk
usr_4268122c,2,2,9.76,10,23.41,1,free,at_risk
usr_e83a733b,1,1,7.86,11,24.63,1,free,at_risk
usr_dcf70451,2,1,8.56,11,26.32,1,free,at_risk
usr_1555b51b,1,2,12.62,8,27.96,0,free,at_risk
usr_4cbded99,1,1,13.55,10,33.97,1,free,at_risk
usr_9e6e1ec1,0,2,7.73,7,16.87,1,free,at_risk
usr_c1f2dd30,2,2,14.5,13,16.16,0,free,at_risk
usr_183fdf1a,2,1,14.53,10,18.57,0,free,at_risk
usr_7798a70e,2,1,11.9,9,28.63,0,free,at_risk
usr_6804a0e9,0,2,6.05,14,21.89,0,free,at_risk
usr_83678bb9,1,1,5.96,11,34.72,1,free,at_risk
usr_b9051c69,0,1,14.14,9,22.73,1,free,at_risk
usr_46cae3ff,1,1,10.96,13,32.29,1,free,at_risk
usr_baf3fe02,0,1,11.69,13,22.23,1,free,at_risk
usr_7563b6f2,1,2,11.73,14,27.35,0,free,at_risk
usr_a7c9bd54,1,2,9.33,11,22.88,1,free,at_risk
usr_4fc61e9a,1,2,9.59,7,28.82,0,free,at_risk
usr_2709614e,2,2,7.62,14,34.84,1,free,at_risk
usr_6e07f04a,2,2,7.17,12,28.97,1,free,at_risk
usr_36131241,2,1,11.14,13,27.76,0,free,at_risk
usr_b39576b9,1,2,9.85,14,29.89,1,free,at_risk
usr_511bef4d,2,1,7.23,7,34.05,1,free,at_risk
usr_46f897b6,1,2,6.89,7,27.56,0,free,at_risk
usr_e4b32521,1,2,12.02,12,19.3,1,free,at_risk
usr_81ac506e,2,1,6.48,10,33.07,1,free,at_risk
usr_61816e7f,0,1,14.24,9,32.51,1,free,at_risk
usr_52dd7bfe,1,2,9.12,7,29.3,1,free,at_risk
usr_557d5c22,1,2,10.3,8,20.37,0,free,at_risk
usr_cd9e3986,1,1,7.97,13,18.77,1,free,at_risk
usr_9032db31,2,2,14.21,9,30.51,1,free,at_risk
usr_b0e20e70,1,1,11.06,7,33.58,1,free,at_risk
usr_8ac85c73,0,1,5.88,9,29.35,1,free,at_risk
usr_4f6daf17,2,1,10.56,7,22.09,1,free,at_risk
usr_5597a12d,0,2,14.02,8,33.76,1,free,at_risk
usr_516377fe,0,1,7.3,10,24.23,1,free,at_risk
usr_f4925b14,2,2,13.3,13,29.65,1,free,at_risk
usr_5381e492,1,2,5.04,14,30.44,1,free,at_risk
usr_189f0207,2,1,10.5,13,16.07,1,free,at_risk
usr_7b051622,0,1,9.39,12,26.02,0,free,at_risk
usr_06d3e825,2,1,14.19,10,15.09,0,free,at_risk
usr_7b870259,1,2,9.03,12,29.83,0,free,at_risk
usr_37091aa3,2,2,7.02,10,30.86,1,free,at_risk
usr_2baac487,2,2,5.56,11,34.74,1,free,at_risk
usr_b9277e88,0,1,7.59,10,25.63,1,free,at_risk
usr_c3140e65,0,1,11.34,10,32.66,0,free,at_risk
usr_b13daf6f,1,2,8.45,8,28.68,0,free,at_risk
usr_f244d0f9,2,1,8.3,12,27.62,1,free,at_risk
usr_0fdeac44,1,1,12.04,9,31.38,1,free,at_risk
usr_3088a4a4,1,1,8.78,10,34.08,1,free,at_risk
usr_9cbeb7ed,0,2,6.63,9,25.92,1,free,at_risk
usr_5dd13a7c,0,1,10.33,14,19.84,1,free,at_risk
usr_8e485d16,2,1,8.61,10,25.1,0,free,at_risk
usr_65c50f9d,1,1,14.24,9,34.25,1,free,at_risk
usr_b9048c7d,1,2,5.38,14,26.34,1,free,at_risk
usr_cb512123,1,1,5.04,10,28.55,0,free,at_risk
usr_46c5bfec,2,1,11.54,12,16.74,1,free,at_risk
usr_2b001db1,0,1,9.15,13,28.79,0,free,at_risk
usr_d3c2f10b,1,2,7.73,7,29.57,1,free,at_risk
usr_792d2e9d,1,2,9.05,8,20.95,0,free,at_risk
usr_352e1af5,2,1,11.21,13,20.77,0,free,at_risk
usr_498102a3,2,2,12.01,8,30.56,0,free,at_risk
usr_3a911fca,0,1,10.19,13,17.43,0,free,at_risk
usr_40f2b16c,2,2,9.64,10,19.1,1,free,at_risk
usr_cf601090,2,1,13.76,9,25.62,1,free,at_risk
usr_18cc6c21,1,1,6.51,9,27.17,1,free,at_risk
usr_1bc0b54e,0,1,13.33,8,19.3,0,free,at_risk
usr_86b00d2c,0,2,8.06,12,18.37,0,free,at_risk
usr_0be75831,1,1,12.54,11,23.17,0,free,at_risk
usr_d9995c19,1,1,9.16,10,20.51,1,free,at_risk
usr_9f6e59c3,2,1,7.16,8,27.35,1,free,at_risk
usr_45bb99c5,1,2,7.57,9,29.01,0,free,at_risk
usr_3e2251fa,1,2,14.42,7,25.52,1,free,at_risk
usr_645852c2,2,2,13.46,10,17.32,1,free,at_risk
usr_9fc45434,0,1,13.69,11,20.25,1,free,at_risk
usr_88595934,2,2,7.72,14,18.47,1,free,at_risk
usr_1737c0b2,2,1,10.42,8,21.1,0,free,at_risk
usr_9f55729d,0,2,14.02,9,25.21,0,free,at_risk
usr_958c62d4,0,2,11.86,9,22.8,0,free,at_risk
usr_4ff4e50f,0,1,14.68,10,27.31,1,free,at_risk
usr_20c1da69,2,2,10.1,7,29.35,1,free,at_risk
usr_4cc24c1e,1,1,11.02,10,32.47,0,free,at_risk
usr_f928d13e,0,1,9.9,7,25.85,0,free,at_risk
usr_bdc3b3b0,2,2,12.38,12,16.44,1,free,at_risk
usr_1881cc13,0,2,7.4,9,24.51,1,free,at_risk
usr_3b15e4e1,0,1,13.58,9,28.66,1,free,at_risk
usr_005044ab,1,2,5.78,14,15.89,1,free,at_risk
usr_a0562752,1,1,10.17,8,26.34,0,free,at_risk
usr_c1430b9c,0,1,13.06,9,23.8,0,free,at_risk
usr_4b525178,0,2,8.98,11,24.03,1,free,at_risk
usr_a94c00df,1,2,11.69,10,21.86,0,free,at_risk
usr_30469ed6,1,2,10.87,7,18.24,1,free,at_risk
usr_9f4acb3a,0,1,5.58,7,22.55,1,free,at_risk
usr_166f8c1f,2,2,14.28,12,21.11,1,free,at_risk
usr_51a98b98,0,2,14.95,12,27.33,1,free,at_risk
usr_6b8791cc,0,1,12.39,7,20.67,1,free,at_risk
usr_39624cd5,1,1,12.2,10,23.05,1,free,at_risk
usr_7c1924c3,2,2,12.24,14,26.01,1,free,at_risk
usr_e3f9c8a6,2,1,12.85,13,29.44,1,free,at_risk
usr_9c372235,0,1,9.69,9,17.44,0,free,at_risk
usr_0fb2a4b9,1,1,5.98,12,25.93,0,free,at_risk
usr_38adbb2e,1,2,14.59,7,18.6,1,free,at_risk
usr_f556da2a,1,2,11.81,12,33.6,0,free,at_risk
usr_695c788d,1,2,8.56,11,34.36,1,free,at_risk
usr_1602ec59,2,2,8.23,11,34.39,1,free,at_risk
usr_44124c07,0,1,10.34,9,15.08,1,free,at_risk
usr_249ccdb9,2,2,13.0,13,23.46,0,free,at_risk
usr_46f508be,0,1,9.96,13,20.84,0,free,at_risk
usr_401dda36,2,1,8.73,12,28.46,1,free,at_risk
usr_7485c1a8,0,1,9.34,11,15.26,1,free,at_risk
usr_f6b61d52,0,1,9.31,13,29.77,0,free,at_risk
usr_919087a5,2,1,10.78,8,15.96,1,free,at_risk
usr_19dd99ab,0,2,7.27,11,28.74,1,free,at_risk
usr_7324616d,1,2,9.43,11,31.71,1,free,at_risk
usr_1bd09172,0,2,8.55,10,34.37,0,free,at_risk
usr_8c70358b,1,2,8.51,8,26.68,1,free,at_risk
usr_efdadbda,0,2,12.4,13,15.22,1,free,at_risk
usr_7aea5d94,0,1,12.1,10,22.51,0,free,at_risk
usr_29ec36a6,2,2,13.76,14,30.34,1,free,at_risk
usr_e2c12720,1,1,6.08,10,31.19,1,free,at_risk
usr_d050a1d5,2,2,12.49,14,27.59,1,free,at_risk
usr_20b25bc9,2,1,8.99,14,25.64,1,free,at_risk
usr_17687238,1,1,14.64,12,23.34,1,free,at_risk
usr_403d8550,1,2,9.91,14,30.17,1,free,at_risk
usr_cb742039,2,2,14.04,12,27.26,0,free,at_risk
usr_784d76e5,1,1,14.1,11,21.68,1,free,at_risk
usr_e8591048,2,2,11.47,14,22.91,1,free,at_risk
usr_8d19d571,2,1,6.35,13,34.94,1,free,at_risk
usr_6c343b24,1,1,9.87,12,32.98,0,free,at_risk
usr_0ec60b85,2,2,12.76,12,25.46,1,free,at_risk
usr_3ada0b3e,2,1,9.15,13,26.64,0,free,at_risk
usr_658fe7e4,2,2,6.56,9,15.49,1,free,at_risk
usr_1f5b92fa,2,1,13.03,10,19.76,1,free,at_risk
usr_3a70acf0,1,2,9.55,9,34.68,1,free,at_risk
usr_4e796d45,0,2,10.01,7,15.6,1,free,at_risk
usr_96ee0a27,2,1,11.5,9,26.26,1,free,at_risk
usr_fc4de27d,2,2,9.33,7,31.2,1,free,at_risk
usr_20c45a2a,2,2,7.66,9,15.76,1,free,at_risk
usr_7fe35a3e,2,2,9.25,13,34.19,1,free,at_risk
usr_343a074d,2,2,12.16,14,15.05,1,free,at_risk
usr_06e6f73d,2,2,10.31,9,25.73,0,free,at_risk
usr_70870817,0,1,8.17,14,23.07,0,free,at_risk
usr_81ce9f4f,1,2,5.31,11,32.44,1,free,at_risk
usr_97780220,1,1,14.71,14,29.22,1,free,at_risk
usr_869d7589,0,1,14.0,11,31.29,1,free,at_risk
usr_5f7cc98b,2,2,12.9,10,26.43,1,free,at_risk
usr_92d1c566,0,1,12.12,14,16.23,1,free,at_risk
usr_8bea825c,0,1,5.93,13,31.65,1,free,at_risk
usr_f766e0d0,2,2,13.15,12,34.92,0,free,at_risk
usr_d7f8d183,0,2,10.46,10,24.14,0,free,at_risk
usr_d84228b4,2,2,10.17,11,17.91,1,free,at_risk
usr_e83f661c,2,2,8.11,10,34.36,1,free,at_risk
usr_017fa9c0,2,2,12.21,10,31.4,1,free,at_risk
usr_88d11fd0,2,2,7.03,14,17.39,0,free,at_risk
usr_2ec1216a,1,1,14.0,11,27.76,1,free,at_risk
usr_a194be14,0,2,7.0,8,33.04,1,free,at_risk
usr_067e41c4,1,2,7.01,9,27.22,0,free,at_risk
usr_6df603c7,1,1,13.17,12,33.92,1,free,at_risk
usr_178bf34f,0,2,11.93,8,17.6,1,free,at_risk
usr_6fd3d213,1,1,6.36,11,23.81,1,free,at_risk
usr_a021e1fa,1,1,7.65,9,28.47,1,free,at_risk
usr_6d0fd672,0,2,9.64,7,17.46,0,free,at_risk
usr_9c24ff33,2,2,5.66,13,27.8,1,free,at_risk
usr_dabde0b9,1,2,14.31,8,15.1,1,free,at_risk
usr_89a2bb94,1,1,11.35,9,20.7,0,free,at_risk
usr_e6e4df50,2,2,6.42,13,16.45,1,free,at_risk
usr_3b316179,1,1,10.84,8,34.45,1,free,at_risk
usr_54244cee,2,1,9.12,12,27.38,1,free,at_risk
usr_451b714e,0,2,8.62,11,24.23,1,free,at_risk
usr_973e939a,2,1,14.65,7,23.25,1,free,at_risk
usr_5ae355e1,0,2,13.9,12,18.16,0,free,at_risk
usr_aa09c055,2,2,6.13,14,21.88,0,free,at_risk
usr_080f16be,1,2,11.25,8,26.22,0,free,at_risk
usr_a33cf406,2,1,6.46,13,25.2,1,free,at_risk
usr_825d2297,1,2,11.67,8,34.99,1,free,at_risk
usr_de88943f,1,2,7.99,7,33.52,1,free,at_risk
usr_5eff52e1,2,2,9.73,14,16.69,1,free,at_risk
usr_0b465b95,1,2,12.44,14,21.44,1,free,at_risk
usr_48325d5c,1,2,10.5,14,15.17,0,free,at_risk
usr_e3d5e496,1,1,5.4,7,20.04,0,free,at_risk
usr_17c8d1cf,2,1,9.21,8,34.9,1,free,at_risk
usr_74490986,0,1,13.66,14,29.32,1,free,at_risk
usr_01a06f02,0,2,14.35,7,20.64,0,free,at_risk
usr_d280adc6,1,1,11.06,8,15.63,1,free,at_risk
usr_561dc0f0,1,2,11.09,13,29.4,1,free,at_risk
usr_95d989d6,1,2,7.06,12,27.66,1,free,at_risk
usr_9e1b5cfa,0,2,10.51,13,30.34,1,free,at_risk
usr_3c3d716f,0,2,13.19,9,33.57,1,free,at_risk
usr_b3c4b807,0,1,14.13,12,20.71,1,free,at_risk
usr_5264cd8e,2,1,5.05,9,21.25,1,free,at_risk
usr_254bb1a5,0,2,11.93,13,20.71,1,free,at_risk
usr_fbdc0da8,2,1,8.87,11,24.21,1,free,at_risk
usr_00bb2557,2,1,9.16,12,21.03,0,free,at_risk
usr_6aa42133,2,2,13.92,9,19.56,1,free,at_risk
usr_b65db98d,1,1,8.13,13,18.63,1,free,at_risk
usr_f4420550,1,1,12.69,10,31.47,0,free,at_risk
usr_c81a19fe,1,1,14.12,7,20.7,1,free,at_risk
usr_ac751712,1,2,10.54,14,26.92,0,free,at_risk
usr_090ead47,2,2,10.84,10,28.27,0,free,at_risk
usr_fa52d5c2,0,1,14.25,14,29.53,1,free,at_risk
usr_a5def740,0,1,11.32,13,18.81,1,free,at_risk
usr_c193bfc7,0,1,5.66,9,21.23,0,free,at_risk
usr_f63d2e3c,0,1,5.95,8,19.4,0,free,at_risk
usr_1c02dbcb,2,2,5.2,10,34.12,1,free,at_risk
usr_ea1bc934,1,1,14.53,8,33.57,0,free,at_risk
usr_2244ba53,2,2,5.97,12,24.56,0,free,at_risk
usr_d3e2cb12,0,1,6.51,7,19.18,0,free,at_risk
usr_78f1c79d,2,1,12.13,8,20.84,1,free,at_risk
usr_eb3fed26,0,1,7.95,9,18.3,1,free,at_risk
usr_4c453390,1,2,10.11,7,16.19,1,free,at_risk
usr_b02765cc,0,1,7.86,11,31.1,1,free,at_risk
usr_5ceb35c8,0,1,13.94,8,18.19,0,free,at_risk
usr_8b20676f,0,2,9.77,11,26.62,1,free,at_risk
usr_868909a4,0,2,14.34,8,23.28,0,free,at_risk
usr_e2059c51,0,1,6.48,11,33.28,1,free,at_risk
usr_6bd910b0,1,1,8.23,7,17.42,0,free,at_risk
usr_18f79589,2,2,13.36,12,17.67,0,free,at_risk
usr_b0a3d5b2,1,2,10.68,14,27.59,1,free,at_risk
usr_1154372b,2,1,5.99,13,15.94,1,free,at_risk
usr_2c283ea8,0,2,12.58,13,24.25,1,free,at_risk
usr_7e1cdb7b,1,2,8.37,13,23.21,1,free,at_risk
usr_e9c387ab,0,2,5.67,12,24.0,1,free,at_risk
usr_68c23f65,0,2,9.46,12,16.7,0,free,at_risk
usr_105f0bda,0,2,5.56,14,22.78,1,free,at_risk
usr_31afbdc1,2,2,6.56,10,34.66,1,free,at_risk
usr_e122edd6,0,2,14.5,14,24.29,1,free,at_risk
usr_6c6fb447,0,1,6.17,14,32.48,0,free,at_risk
usr_724e49c4,1,1,8.81,10,31.0,0,free,at_risk
usr_ad85a19a,0,1,11.71,9,15.52,1,free,at_risk
usr_96b620b7,0,2,14.55,12,34.35,1,free,at_risk
usr_be667833,0,1,13.87,10,22.54,1,free,at_risk
usr_81b47ab1,1,1,8.77,14,24.46,1,free,at_risk
usr_9917750a,0,1,6.55,13,17.1,0,free,at_risk
usr_2d14dc42,1,2,10.12,11,22.3,1,free,at_risk
usr_a14472bc,0,1,12.56,14,20.01,1,free,at_risk
usr_bdfbb79c,1,1,10.55,14,25.63,1,free,at_risk
usr_8105c3bf,0,1,6.36,14,34.37,1,free,at_risk
usr_92d30722,0,2,11.53,9,24.65,1,free,at_risk
usr_94eccc25,2,2,8.9,12,33.82,1,free,at_risk
usr_be73bd8d,0,2,9.47,14,31.75,0,free,at_risk
usr_dfa884fa,0,2,14.46,8,24.01,1,free,at_risk
usr_9c14edf1,1,2,13.51,14,26.5,1,free,at_risk
usr_b0579663,1,1,5.63,7,24.16,0,free,at_risk
usr_12e61a64,2,2,14.72,8,34.13,1,free,at_risk
usr_a563eb52,0,2,10.1,7,19.93,1,free,at_risk
usr_5404447d,1,1,14.64,11,19.72,1,free,at_risk
usr_649073e6,2,2,10.91,7,31.32,0,free,at_risk
usr_106b7fd8,2,2,7.78,12,21.87,0,free,at_risk
usr_7fa5ab5e,1,2,10.92,9,20.55,1,free,at_risk
usr_bbf9284d,2,1,8.94,14,26.12,0,free,at_risk
usr_7df045c5,1,2,5.78,13,23.01,0,free,at_risk
usr_a8e9c882,0,1,6.05,7,20.01,1,free,at_risk
usr_70159ebb,2,1,14.62,11,16.77,0,free,at_risk
usr_f700b266,1,2,5.3,14,34.46,1,free,at_risk
usr_994f6133,0,1,10.1,8,26.56,0,free,at_risk
usr_ab2f34a0,1,1,5.04,12,30.24,0,free,at_risk
usr_bd0fd373,2,1,7.65,14,16.23,1,free,at_risk
usr_752b37a3,0,1,14.3,11,20.95,0,free,at_risk
usr_9c01c1cb,1,1,8.55,13,16.07,0,free,at_risk
usr_734228b0,0,1,6.85,10,15.3,1,free,at_risk
usr_3fa311a2,0,2,9.09,14,32.89,1,free,at_risk
usr_1e09ba8a,1,2,5.34,13,16.35,0,free,at_risk
usr_f47b2830,0,1,13.43,12,15.68,1,free,at_risk
usr_d7b85f4d,2,1,10.3,14,21.01,1,free,at_risk
usr_d9e325d5,1,1,10.91,8,20.27,1,free,at_risk
usr_ee857d02,2,1,6.59,9,32.71,1,free,at_risk
usr_5dcd40fd,1,2,5.26,10,30.19,1,free,at_risk
usr_b62ca772,1,2,8.76,9,25.33,0,free,at_risk
usr_cc4a9bfb,0,2,12.43,9,25.08,0,free,at_risk
usr_1e37c616,1,2,10.21,11,17.48,1,free,at_risk
usr_feeb238a,1,2,7.49,7,17.98,1,free,at_risk
usr_b4a5b35c,1,1,12.88,9,33.28,1,free,at_risk
usr_23aaa9a2,2,2,12.6,9,29.4,1,free,at_risk
usr_6c8713e6,2,2,8.29,7,15.72,0,free,at_risk
usr_34e6ed28,1,1,14.13,12,31.04,0,free,at_risk
usr_db517e13,2,1,13.77,14,34.43,0,free,at_risk
usr_e7216c5c,1,2,8.37,8,28.08,1,free,at_risk
usr_89f65a45,2,1,10.18,10,30.83,1,free,at_risk
usr_53627ab3,2,2,12.05,10,15.9,0,free,at_risk
usr_5ddc98ac,0,2,12.12,9,23.33,1,free,at_risk
usr_ec07ed9e,1,1,12.17,11,20.25,0,free,at_risk
usr_9bd35f42,0,2,11.01,12,24.35,1,free,at_risk
usr_d0f13d89,0,1,12.0,13,33.25,1,free,at_risk
usr_ad4ed7c6,2,2,7.16,14,15.27,1,free,at_risk
usr_03562c6a,1,1,8.32,10,20.16,1,free,at_risk
usr_01341284,1,1,5.28,13,20.3,0,free,at_risk
usr_914c7296,1,1,12.45,12,19.7,0,free,at_risk
usr_c75497a4,2,2,10.29,13,28.35,1,free,at_risk
usr_54a0e6b3,2,2,14.18,9,34.13,0,free,at_risk
usr_5d9e4afc,2,1,6.86,12,30.13,0,free,at_risk
usr_70277640,1,2,5.02,13,19.43,1,free,at_risk
usr_545ee000,2,1,8.91,12,15.89,1,free,at_risk
usr_acb2b370,2,2,8.08,9,16.87,1,free,at_risk
usr_265bff34,2,1,11.49,14,16.29,1,free,at_risk
usr_ebe19d83,0,1,5.57,9,28.17,1,free,at_risk
usr_780220e6,2,2,11.43,10,17.74,1,free,at_risk
usr_9df0da0a,2,1,7.44,7,18.56,1,free,at_risk
usr_4b454b2f,2,2,14.06,14,16.05,1,free,at_risk
usr_fff7429d,0,2,8.95,7,34.1,1,free,at_risk
usr_87c37ba3,2,2,8.24,11,22.57,0,free,at_risk
usr_4d7c7a34,0,1,12.18,9,20.67,0,free,at_risk
usr_25f27590,0,2,13.85,11,32.2,1,free,at_risk
usr_e711bcf3,1,1,13.48,11,28.89,1,free,at_risk
usr_3d51712b,2,2,12.34,14,20.78,1,free,at_risk
usr_c496aff6,2,2,10.81,14,27.65,1,free,at_risk
usr_f729f703,2,2,10.34,11,22.07,0,free,at_risk
usr_40bee5f0,0,1,10.16,7,17.37,1,free,at_risk
usr_a5d51a42,2,1,13.77,12,15.04,1,free,at_risk
usr_afcc9b95,0,2,5.25,14,26.99,1,free,at_risk
usr_d2a42ed1,0,1,8.45,7,24.23,1,free,at_risk
usr_ff24de1b,1,1,9.47,9,26.51,1,free,at_risk
usr_1bf6bbe4,1,1,11.21,9,33.28,0,free,at_risk
usr_9ca798ca,1,1,14.62,7,33.61,1,free,at_risk
usr_6b56a224,2,1,11.18,8,24.97,0,free,at_risk
usr_4e7ac663,1,2,13.14,11,29.77,0,free,at_risk
usr_ff896aee,1,2,12.53,7,18.24,1,free,at_risk
usr_f5331b7e,0,0,0.0,28,0.02,1,free,dormant
usr_d854403a,0,0,0.0,44,8.85,0,free,dormant
usr_1e428901,0,0,0.0,28,1.86,1,free,dormant
usr_f981299f,0,0,0.0,24,5.21,1,free,dormant
usr_5601f07f,0,0,0.0,48,5.54,1,free,dormant
usr_551cbe3f,0,0,0.0,54,8.27,1,free,dormant
usr_b23a0214,0,0,0.0,41,0.52,1,free,dormant
usr_2117a20b,0,0,0.0,30,6.93,0,free,dormant
usr_e7fd2c57,0,0,0.0,40,2.03,1,free,dormant
usr_619bbfdc,0,0,0.0,23,1.5,1,free,dormant
usr_94ee8789,0,0,0.0,58,1.47,1,free,dormant
usr_537bd9ac,0,0,0.0,45,7.61,1,free,dormant
usr_4b29aeb6,0,0,0.0,58,3.37,1,free,dormant
usr_430b5683,0,0,0.0,60,6.31,1,free,dormant
usr_4faf8c14,0,0,0.0,56,7.63,1,free,dormant
usr_9c906968,0,0,0.0,26,8.89,1,free,dormant
usr_04826714,0,0,0.0,36,9.35,1,free,dormant
usr_248cb510,0,0,0.0,28,5.83,1,free,dormant
usr_192d4157,0,0,0.0,56,3.08,1,free,dormant
usr_a44ef4e7,0,0,0.0,55,6.65,1,free,dormant
usr_1918a800,0,0,0.0,50,0.44,1,free,dormant
usr_6665bb8c,0,0,0.0,45,5.43,1,free,dormant
usr_d207df86,0,0,0.0,45,4.06,1,free,dormant
usr_b7aa2a7b,0,0,0.0,39,3.26,1,free,dormant
usr_dda3288d,0,0,0.0,58,7.65,1,free,dormant
usr_18106fd8,0,0,0.0,36,2.93,1,free,dormant
usr_39485352,0,0,0.0,59,5.67,1,free,dormant
usr_37863f54,0,0,0.0,56,7.73,1,free,dormant
usr_0c7ce05a,0,0,0.0,52,2.53,1,free,dormant
usr_cadea6b1,0,0,0.0,32,9.59,1,free,dormant
usr_e17749cc,0,0,0.0,46,0.91,1,free,dormant
usr_e7d7d1fe,0,0,0.0,59,2.98,1,free,dormant
usr_55c36f60,0,0,0.0,60,9.3,1,free,dormant
usr_76df2402,0,0,0.0,44,5.32,1,free,dormant
usr_b4af708e,0,0,0.0,22,6.54,0,free,dormant
usr_16281604,0,0,0.0,43,9.72,1,free,dormant
usr_fbf25c2a,0,0,0.0,16,3.23,1,free,dormant
